order_id,customer_id,order_date,order_status,payment_method,sales_channel,shipping_cost,discount_amount,total_amount
ORD-009671,CUST-01241,2026-08-01 00:57:00,Completed,Credit Card,Mobile App,0.0,0.0,109.98
ORD-009672,CUST-01242,2025-10-10 21:53:00,Completed,PayPal,Web,0.0,32.85,734.12
ORD-009673,CUST-01242,2026-07-13 04:12:00,Completed,PayPal,Affiliate,0.0,1.9,17.09
ORD-009674,CUST-01242,2026-07-24 00:39:00,Completed,PayPal,Web,0.0,26.55,170.44
ORD-009675,CUST-01243,2025-02-18 14:52:00,Completed,Apple Pay,Mobile App,0.0,4.8,91.2
ORD-009676,CUST-01243,2025-03-14 20:14:00,Completed,Credit Card,Mobile App,0.0,0.0,379.95
ORD-009677,CUST-01244,2024-08-22 22:19:00,Completed,PayPal,Web,4.99,340.0,3064.97
ORD-009678,CUST-01244,2024-10-13 08:17:00,Completed,Apple Pay,Affiliate,0.0,0.0,279.99
ORD-009679,CUST-01244,2025-02-22 19:01:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,1.5,28.49
ORD-009680,CUST-01244,2025-04-01 12:45:00,Completed,PayPal,Web,0.0,0.0,100.0
ORD-009681,CUST-01245,2025-03-27 11:14:00,Completed,Apple Pay,Mobile App,0.0,1.5,308.48
ORD-009682,CUST-01245,2025-09-13 01:40:00,Completed,Credit Card,Mobile App,0.0,12.0,107.99
ORD-009683,CUST-01245,2026-01-29 07:41:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,6.9,175.06
ORD-009684,CUST-01246,2026-02-06 17:33:00,Completed,Apple Pay,Web,0.0,3.4,1714.57
ORD-009685,CUST-01246,2026-04-12 01:09:00,Completed,Credit Card,Mobile App,0.0,0.0,42.0
ORD-009686,CUST-01247,2025-12-05 08:20:00,Completed,BNPL (Klarna/Affirm),Web,9.99,408.2,2375.76
ORD-009687,CUST-01247,2025-12-25 12:08:00,Completed,BNPL (Klarna/Affirm),Web,4.99,45.0,479.97
ORD-009688,CUST-01247,2026-02-03 00:20:00,Shipped,Credit Card,Web,0.0,135.0,764.98
ORD-009689,CUST-01247,2026-04-14 20:36:00,Completed,PayPal,Affiliate,0.0,26.0,268.97
ORD-009690,CUST-01247,2026-05-25 11:32:00,Completed,Credit Card,Web,4.99,27.5,527.48
ORD-009691,CUST-01248,2023-10-26 08:17:00,Completed,Credit Card,Web,0.0,0.0,68.0
ORD-009692,CUST-01248,2023-10-31 16:05:00,Completed,Credit Card,Mobile App,0.0,2.0,37.99
ORD-009693,CUST-01248,2024-11-17 07:51:00,Completed,PayPal,Mobile App,0.0,9.6,86.4
ORD-009694,CUST-01248,2024-12-05 09:34:00,Completed,PayPal,Mobile App,14.99,0.0,294.98
ORD-009695,CUST-01249,2026-03-23 21:10:00,Completed,Apple Pay,Mobile App,9.99,0.0,73.99
ORD-009696,CUST-01249,2026-05-09 14:27:00,Completed,PayPal,Mobile App,14.99,0.0,64.98
ORD-009697,CUST-01249,2026-08-26 09:19:00,Completed,BNPL (Klarna/Affirm),Web,0.0,82.5,532.48
ORD-009698,CUST-01250,2024-01-19 23:58:00,Completed,PayPal,Mobile App,0.0,0.0,249.99
ORD-009699,CUST-01250,2024-02-18 04:53:00,Completed,BNPL (Klarna/Affirm),Web,0.0,23.75,271.19
ORD-009700,CUST-01250,2025-01-02 22:36:00,Completed,Credit Card,Mobile App,0.0,0.0,78.0
ORD-009701,CUST-01250,2025-03-01 03:34:00,Completed,PayPal,Mobile App,14.99,0.0,1049.98
ORD-009702,CUST-01250,2025-03-05 06:18:00,Completed,Apple Pay,Mobile App,14.99,17.1,139.87
ORD-009703,CUST-01251,2024-07-14 16:39:00,Completed,BNPL (Klarna/Affirm),Web,14.99,2.0,52.98
ORD-009704,CUST-01251,2024-12-29 18:07:00,Completed,Apple Pay,Affiliate,14.99,0.0,49.98
ORD-009705,CUST-01252,2022-11-08 04:34:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,39.99
ORD-009706,CUST-01252,2023-07-18 10:35:00,Completed,PayPal,Web,0.0,0.0,29.99
ORD-009707,CUST-01252,2024-08-21 06:57:00,Completed,BNPL (Klarna/Affirm),Web,0.0,18.0,383.97
ORD-009708,CUST-01252,2025-04-14 19:10:00,Completed,Apple Pay,Web,0.0,13.5,76.49
ORD-009709,CUST-01252,2025-05-09 21:54:00,Completed,Credit Card,Web,0.0,1.75,33.24
ORD-009710,CUST-01253,2022-08-07 08:29:00,Completed,Apple Pay,Mobile App,0.0,3.8,89.17
ORD-009711,CUST-01253,2022-12-10 04:13:00,Completed,Apple Pay,Affiliate,0.0,0.0,94.98
ORD-009712,CUST-01253,2024-03-26 02:40:00,Completed,Credit Card,Mobile App,0.0,30.0,569.99
ORD-009713,CUST-01253,2026-04-17 14:59:00,Completed,BNPL (Klarna/Affirm),Web,0.0,11.0,209.0
ORD-009714,CUST-01254,2026-01-10 10:58:00,Shipped,Credit Card,Affiliate,9.99,0.0,229.97
ORD-009715,CUST-01254,2026-03-14 18:52:00,Completed,Apple Pay,Mobile App,0.0,55.0,1458.98
ORD-009716,CUST-01254,2026-05-11 05:58:00,Completed,Credit Card,Affiliate,0.0,67.5,382.49
ORD-009717,CUST-01254,2026-05-30 02:32:00,Completed,Apple Pay,Web,0.0,90.0,809.99
ORD-009718,CUST-01255,2025-09-24 21:25:00,Completed,Credit Card,Mobile App,0.0,0.0,549.99
ORD-009719,CUST-01255,2026-01-15 14:06:00,Completed,PayPal,Mobile App,4.99,22.0,202.99
ORD-009720,CUST-01255,2026-02-27 18:10:00,Completed,PayPal,Web,0.0,4.8,91.2
ORD-009721,CUST-01255,2026-06-04 17:48:00,Completed,Credit Card,Affiliate,0.0,3.0,26.99
ORD-009722,CUST-01256,2026-01-21 16:59:00,Completed,Apple Pay,Web,0.0,2.75,152.22
ORD-009723,CUST-01256,2026-03-19 16:20:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,255.0,1509.98
ORD-009724,CUST-01257,2026-03-17 05:12:00,Completed,PayPal,Mobile App,0.0,0.0,48.0
ORD-009725,CUST-01257,2026-04-14 00:48:00,Completed,BNPL (Klarna/Affirm),Mobile App,14.99,0.0,564.98
ORD-009726,CUST-01257,2026-06-01 09:20:00,Completed,Credit Card,Web,0.0,90.0,834.98
ORD-009727,CUST-01258,2024-07-03 01:57:00,Shipped,PayPal,Mobile App,0.0,0.0,19.99
ORD-009728,CUST-01258,2024-07-29 06:23:00,Completed,Credit Card,Affiliate,0.0,5.5,49.49
ORD-009729,CUST-01258,2024-10-17 07:07:00,Completed,BNPL (Klarna/Affirm),Web,0.0,7.5,42.49
ORD-009730,CUST-01259,2023-07-26 02:12:00,Cancelled,Apple Pay,Web,0.0,6.0,73.98
ORD-009731,CUST-01259,2024-01-17 04:37:00,Completed,PayPal,Web,0.0,27.8,1284.17
ORD-009732,CUST-01259,2024-10-12 05:04:00,Completed,PayPal,Affiliate,0.0,0.0,64.99
ORD-009733,CUST-01260,2026-04-28 21:44:00,Completed,Credit Card,Mobile App,0.0,7.0,62.99
ORD-009734,CUST-01260,2026-05-02 10:54:00,Completed,Credit Card,Web,0.0,0.0,3499.97
ORD-009735,CUST-01260,2026-05-25 04:51:00,Completed,Credit Card,Mobile App,9.99,6.3,205.68
ORD-009736,CUST-01261,2025-09-14 00:28:00,Completed,Apple Pay,Affiliate,4.99,7.0,57.97
ORD-009737,CUST-01261,2025-09-26 16:47:00,Completed,Credit Card,Affiliate,0.0,0.0,69.98
ORD-009738,CUST-01261,2026-03-12 22:42:00,Completed,Credit Card,Mobile App,0.0,0.0,129.99
ORD-009739,CUST-01261,2026-07-28 05:18:00,Completed,BNPL (Klarna/Affirm),Web,9.99,27.0,252.99
ORD-009740,CUST-01262,2024-10-04 09:19:00,Completed,Credit Card,Affiliate,14.99,4.8,113.18
ORD-009741,CUST-01262,2025-12-09 20:12:00,Completed,Apple Pay,Affiliate,4.99,2.5,52.48
ORD-009742,CUST-01262,2026-03-24 12:20:00,Completed,Credit Card,Web,14.99,6.75,143.24
ORD-009743,CUST-01263,2024-04-21 03:13:00,Completed,Credit Card,Mobile App,4.99,4.5,1730.47
ORD-009744,CUST-01263,2024-08-04 16:20:00,Completed,Credit Card,Affiliate,0.0,13.0,196.98
ORD-009745,CUST-01263,2025-10-20 12:06:00,Completed,Apple Pay,Mobile App,0.0,4.5,195.48
ORD-009746,CUST-01263,2026-03-26 07:40:00,Shipped,Credit Card,Web,0.0,0.0,78.0
ORD-009747,CUST-01264,2025-12-28 16:27:00,Completed,PayPal,Mobile App,0.0,30.0,269.98
ORD-009748,CUST-01264,2026-01-04 16:26:00,Completed,Apple Pay,Web,0.0,0.0,49.99
ORD-009749,CUST-01264,2026-04-24 14:08:00,Cancelled,PayPal,Affiliate,0.0,6.3,35.7
ORD-009750,CUST-01264,2026-07-30 22:25:00,Completed,Apple Pay,Mobile App,0.0,14.9,134.1
ORD-009751,CUST-01265,2026-05-31 12:50:00,Completed,BNPL (Klarna/Affirm),Web,0.0,9.05,113.94
ORD-009752,CUST-01265,2026-06-15 21:02:00,Shipped,PayPal,Affiliate,0.0,2.0,95.98
ORD-009753,CUST-01265,2026-08-22 17:00:00,Completed,Apple Pay,Mobile App,9.99,3.2,38.79
ORD-009754,CUST-01266,2023-12-12 15:40:00,Cancelled,Credit Card,Mobile App,0.0,5.0,124.98
ORD-009755,CUST-01266,2024-02-26 01:29:00,Completed,Credit Card,Affiliate,0.0,0.0,519.96
ORD-009756,CUST-01266,2024-08-15 09:31:00,Completed,BNPL (Klarna/Affirm),Web,4.99,0.0,74.98
ORD-009757,CUST-01267,2025-07-18 17:26:00,Completed,Credit Card,Web,14.99,0.0,337.95
ORD-009758,CUST-01267,2025-10-05 16:39:00,Completed,Credit Card,Web,0.0,0.0,1134.98
ORD-009759,CUST-01267,2026-01-18 10:50:00,Completed,Apple Pay,Mobile App,14.99,10.5,74.47
ORD-009760,CUST-01267,2026-06-21 21:52:00,Returned,BNPL (Klarna/Affirm),Web,14.99,180.0,1824.96
ORD-009761,CUST-01267,2026-08-22 23:23:00,Completed,Credit Card,Web,9.99,0.0,129.98
ORD-009762,CUST-01268,2026-03-09 07:10:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,46.8,325.17
ORD-009763,CUST-01268,2026-05-20 06:07:00,Completed,Credit Card,Web,14.99,90.0,824.98
ORD-009764,CUST-01268,2026-07-04 07:28:00,Returned,PayPal,Affiliate,0.0,18.5,435.47
ORD-009765,CUST-01269,2025-06-26 12:59:00,Completed,Credit Card,Web,4.99,495.0,2809.96
ORD-009766,CUST-01269,2025-07-03 01:19:00,Shipped,Apple Pay,Mobile App,9.99,0.0,55.97
ORD-009767,CUST-01269,2025-12-31 17:21:00,Completed,Apple Pay,Mobile App,0.0,0.0,79.99
ORD-009768,CUST-01269,2026-01-26 23:08:00,Completed,Apple Pay,Mobile App,4.99,10.6,362.37
ORD-009769,CUST-01270,2025-10-16 10:55:00,Cancelled,PayPal,Affiliate,0.0,67.5,382.49
ORD-009770,CUST-01270,2025-11-17 22:54:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,143.7,814.29
ORD-009771,CUST-01270,2026-01-11 02:58:00,Completed,Credit Card,Mobile App,0.0,4.0,144.95
ORD-009772,CUST-01270,2026-02-28 22:17:00,Completed,Apple Pay,Mobile App,9.99,0.0,51.99
ORD-009773,CUST-01270,2026-06-24 02:33:00,Completed,Credit Card,Web,0.0,45.0,404.99
ORD-009774,CUST-01271,2024-04-16 18:48:00,Completed,Credit Card,Mobile App,4.99,8.5,166.48
ORD-009775,CUST-01271,2024-10-24 14:53:00,Completed,Credit Card,Affiliate,14.99,0.0,254.98
ORD-009776,CUST-01271,2025-01-24 09:55:00,Completed,Credit Card,Mobile App,4.99,5.25,34.73
ORD-009777,CUST-01271,2025-03-04 00:27:00,Completed,Apple Pay,Mobile App,9.99,0.0,294.98
ORD-009778,CUST-01271,2025-03-05 22:15:00,Completed,PayPal,Mobile App,0.0,3.5,281.47
ORD-009779,CUST-01272,2024-02-20 20:18:00,Cancelled,Apple Pay,Web,0.0,0.0,204.98
ORD-009780,CUST-01272,2024-10-22 21:42:00,Completed,PayPal,Web,14.99,19.0,220.94
ORD-009781,CUST-01272,2026-04-16 21:44:00,Completed,PayPal,Mobile App,4.99,0.0,119.99
ORD-009782,CUST-01272,2026-08-02 09:59:00,Completed,Credit Card,Affiliate,0.0,25.0,202.98
ORD-009783,CUST-01272,2026-08-27 21:29:00,Completed,BNPL (Klarna/Affirm),Web,0.0,3.8,34.2
ORD-009784,CUST-01273,2025-10-17 18:56:00,Completed,Credit Card,Affiliate,9.99,4.0,549.96
ORD-009785,CUST-01273,2025-10-24 02:01:00,Completed,Credit Card,Mobile App,4.99,1.15,26.83
ORD-009786,CUST-01273,2025-12-22 21:42:00,Completed,Apple Pay,Affiliate,0.0,8.0,71.99
ORD-009787,CUST-01273,2026-03-12 22:32:00,Completed,BNPL (Klarna/Affirm),Web,0.0,11.0,209.0
ORD-009788,CUST-01274,2026-03-03 16:50:00,Completed,Credit Card,Mobile App,0.0,2.0,75.99
ORD-009789,CUST-01274,2026-06-19 18:47:00,Completed,Credit Card,Affiliate,9.99,0.0,159.98
ORD-009790,CUST-01275,2025-06-14 21:29:00,Completed,Credit Card,Mobile App,9.99,0.0,59.98
ORD-009791,CUST-01275,2026-01-13 13:03:00,Completed,Credit Card,Web,0.0,68.5,976.47
ORD-009792,CUST-01276,2024-08-04 08:59:00,Completed,Apple Pay,Affiliate,0.0,0.0,42.98
ORD-009793,CUST-01276,2025-04-30 14:25:00,Completed,Credit Card,Mobile App,4.99,0.0,224.99
ORD-009794,CUST-01276,2026-02-20 04:42:00,Completed,Credit Card,Affiliate,14.99,0.0,164.98
ORD-009795,CUST-01277,2025-10-27 12:43:00,Completed,Credit Card,Affiliate,0.0,0.0,42.0
ORD-009796,CUST-01277,2026-02-15 18:30:00,Completed,BNPL (Klarna/Affirm),Web,0.0,0.0,26.0
ORD-009797,CUST-01277,2026-02-23 03:49:00,Completed,BNPL (Klarna/Affirm),Web,4.99,12.25,127.72
ORD-009798,CUST-01278,2023-10-07 12:58:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,24.0,135.98
ORD-009799,CUST-01278,2023-11-10 20:49:00,Completed,Apple Pay,Mobile App,9.99,2.5,57.48
ORD-009800,CUST-01278,2023-12-28 21:49:00,Completed,Credit Card,Web,0.0,2.0,1747.93
ORD-009801,CUST-01278,2025-07-05 11:04:00,Completed,Apple Pay,Mobile App,14.99,345.0,5689.94
ORD-009802,CUST-01278,2026-05-08 11:47:00,Completed,Apple Pay,Web,9.99,2.6,33.39
ORD-009803,CUST-01279,2025-07-11 02:50:00,Completed,Credit Card,Mobile App,4.99,30.0,174.97
ORD-009804,CUST-01279,2025-09-12 17:49:00,Completed,Apple Pay,Mobile App,14.99,0.0,84.97
ORD-009805,CUST-01279,2026-02-04 08:46:00,Completed,PayPal,Web,14.99,28.0,266.98
ORD-009806,CUST-01279,2026-06-12 00:58:00,Completed,Credit Card,Web,0.0,0.0,279.99
ORD-009807,CUST-01280,2024-05-17 16:00:00,Completed,PayPal,Affiliate,0.0,16.0,253.97
ORD-009808,CUST-01280,2024-10-28 22:34:00,Completed,Credit Card,Web,0.0,38.5,291.49
ORD-009809,CUST-01280,2025-09-09 21:06:00,Completed,Apple Pay,Web,14.99,0.0,104.98
ORD-009810,CUST-01281,2026-02-14 18:26:00,Completed,Credit Card,Mobile App,4.99,0.0,27.98
ORD-009811,CUST-01281,2026-05-29 21:43:00,Completed,Apple Pay,Web,14.99,35.0,1574.96
ORD-009812,CUST-01281,2026-06-23 20:37:00,Completed,PayPal,Web,0.0,0.0,499.98
ORD-009813,CUST-01281,2026-08-21 16:39:00,Shipped,Apple Pay,Web,14.99,4.8,58.19
ORD-009814,CUST-01282,2024-08-08 22:31:00,Completed,PayPal,Web,0.0,0.0,69.98
ORD-009815,CUST-01282,2024-10-01 12:12:00,Completed,Credit Card,Web,0.0,2.5,22.49
ORD-009816,CUST-01282,2026-01-11 21:53:00,Completed,Credit Card,Web,0.0,18.0,491.97
ORD-009817,CUST-01282,2026-01-23 09:27:00,Completed,Credit Card,Mobile App,0.0,2.4,45.6
ORD-009818,CUST-01282,2026-01-31 01:46:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,170.0,1529.99
ORD-009819,CUST-01283,2023-02-27 11:48:00,Cancelled,PayPal,Mobile App,0.0,16.0,253.99
ORD-009820,CUST-01283,2023-03-30 09:12:00,Completed,BNPL (Klarna/Affirm),Affiliate,14.99,0.0,614.98
ORD-009821,CUST-01283,2023-10-25 07:31:00,Completed,Credit Card,Mobile App,0.0,0.0,149.99
ORD-009822,CUST-01283,2025-03-25 08:34:00,Completed,Credit Card,Mobile App,4.99,0.0,69.98
ORD-009823,CUST-01283,2026-07-27 09:04:00,Completed,Credit Card,Mobile App,0.0,17.1,121.88
ORD-009824,CUST-01284,2025-03-28 06:33:00,Completed,PayPal,Mobile App,14.99,66.0,1268.95
ORD-009825,CUST-01284,2025-12-14 14:18:00,Completed,Credit Card,Mobile App,0.0,0.0,68.0
ORD-009826,CUST-01284,2026-07-01 23:30:00,Completed,BNPL (Klarna/Affirm),Mobile App,4.99,2.9,450.06
ORD-009827,CUST-01285,2024-09-08 18:47:00,Shipped,PayPal,Web,9.99,3.0,306.97
ORD-009828,CUST-01285,2024-10-02 12:21:00,Completed,PayPal,Affiliate,0.0,0.0,230.0
ORD-009829,CUST-01285,2024-11-02 13:37:00,Completed,Credit Card,Mobile App,0.0,37.5,1712.46
ORD-009830,CUST-01285,2024-11-03 20:57:00,Completed,Credit Card,Mobile App,0.0,9.35,74.63
ORD-009831,CUST-01285,2025-02-08 11:33:00,Completed,PayPal,Mobile App,0.0,13.5,246.46
ORD-009832,CUST-01286,2025-06-14 09:17:00,Completed,BNPL (Klarna/Affirm),Mobile App,4.99,28.5,206.47
ORD-009833,CUST-01286,2025-09-13 09:00:00,Completed,Apple Pay,Mobile App,0.0,0.0,159.98
ORD-009834,CUST-01286,2025-09-22 19:10:00,Completed,PayPal,Web,0.0,0.0,149.99
ORD-009835,CUST-01286,2025-12-19 01:47:00,Completed,Credit Card,Mobile App,0.0,66.1,1209.85
ORD-009836,CUST-01287,2024-06-05 19:57:00,Completed,PayPal,Affiliate,9.99,4.5,525.46
ORD-009837,CUST-01287,2024-06-15 08:58:00,Completed,Apple Pay,Mobile App,0.0,1.25,533.71
ORD-009838,CUST-01287,2024-10-29 03:53:00,Completed,PayPal,Mobile App,0.0,8.8,79.19
ORD-009839,CUST-01287,2025-02-10 13:11:00,Completed,Credit Card,Mobile App,0.0,27.0,442.95
ORD-009840,CUST-01287,2025-10-29 15:21:00,Completed,Credit Card,Web,14.99,3.2,173.77
ORD-009841,CUST-01288,2026-01-16 19:26:00,Completed,PayPal,Mobile App,0.0,0.0,191.99
ORD-009842,CUST-01288,2026-05-10 00:38:00,Completed,BNPL (Klarna/Affirm),Affiliate,14.99,0.0,74.97
ORD-009843,CUST-01289,2024-02-12 15:50:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,5.5,104.49
ORD-009844,CUST-01289,2025-06-16 12:02:00,Completed,Credit Card,Mobile App,0.0,0.0,89.99
ORD-009845,CUST-01289,2025-07-20 19:50:00,Completed,Credit Card,Web,0.0,13.45,174.51
ORD-009846,CUST-01289,2026-01-17 15:46:00,Completed,PayPal,Affiliate,0.0,10.0,89.99
ORD-009847,CUST-01290,2023-11-28 04:03:00,Completed,Credit Card,Affiliate,14.99,0.0,144.98
ORD-009848,CUST-01290,2024-02-17 08:36:00,Completed,Credit Card,Mobile App,9.99,522.0,3137.95
ORD-009849,CUST-01290,2025-02-10 14:08:00,Completed,PayPal,Mobile App,0.0,0.0,135.0
ORD-009850,CUST-01291,2024-01-21 06:41:00,Completed,Credit Card,Web,0.0,2.0,37.99
ORD-009851,CUST-01291,2024-06-15 09:29:00,Returned,PayPal,Web,0.0,0.0,899.98
ORD-009852,CUST-01291,2024-10-18 20:21:00,Completed,Apple Pay,Mobile App,0.0,0.0,39.99
ORD-009853,CUST-01292,2026-05-07 22:37:00,Completed,Credit Card,Web,0.0,0.0,299.97
ORD-009854,CUST-01292,2026-05-23 10:09:00,Completed,PayPal,Web,9.99,0.95,28.03
ORD-009855,CUST-01292,2026-07-11 05:41:00,Completed,Credit Card,Web,14.99,10.75,219.22
ORD-009856,CUST-01292,2026-08-05 15:15:00,Cancelled,Credit Card,Web,14.99,255.0,1799.94
ORD-009857,CUST-01292,2026-08-29 18:07:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,109.99
ORD-009858,CUST-01293,2023-08-18 02:03:00,Shipped,Apple Pay,Web,0.0,1.25,23.74
ORD-009859,CUST-01293,2024-05-28 01:43:00,Completed,PayPal,Affiliate,0.0,44.25,340.73
ORD-009860,CUST-01293,2024-06-08 05:38:00,Completed,Apple Pay,Mobile App,0.0,0.0,509.98
ORD-009861,CUST-01293,2025-09-30 13:20:00,Completed,BNPL (Klarna/Affirm),Web,14.99,7.2,55.79
ORD-009862,CUST-01294,2023-05-30 17:28:00,Completed,Credit Card,Web,0.0,10.5,119.46
ORD-009863,CUST-01294,2023-08-09 03:38:00,Completed,PayPal,Mobile App,4.99,1.3,949.67
ORD-009864,CUST-01294,2024-09-21 13:16:00,Completed,BNPL (Klarna/Affirm),Mobile App,9.99,2.0,189.97
ORD-009865,CUST-01294,2025-08-14 21:39:00,Completed,PayPal,Mobile App,9.99,13.0,126.98
ORD-009866,CUST-01295,2024-03-19 07:39:00,Shipped,Credit Card,Web,0.0,0.0,967.97
ORD-009867,CUST-01295,2024-08-08 09:08:00,Completed,BNPL (Klarna/Affirm),Web,0.0,11.45,547.52
ORD-009868,CUST-01295,2025-05-26 03:07:00,Completed,BNPL (Klarna/Affirm),Web,4.99,0.0,725.96
ORD-009869,CUST-01295,2025-08-26 17:58:00,Completed,Apple Pay,Mobile App,9.99,11.0,218.99
ORD-009870,CUST-01295,2026-07-28 18:38:00,Completed,Credit Card,Mobile App,0.0,0.0,2849.97
ORD-009871,CUST-01296,2023-05-10 03:49:00,Completed,Credit Card,Mobile App,9.99,64.0,585.97
ORD-009872,CUST-01296,2024-02-23 19:51:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,6.75,128.25
ORD-009873,CUST-01296,2024-11-10 06:02:00,Completed,Apple Pay,Mobile App,0.0,6.0,33.99
ORD-009874,CUST-01296,2025-02-08 18:07:00,Completed,BNPL (Klarna/Affirm),Web,0.0,0.0,114.0
ORD-009875,CUST-01296,2025-02-11 06:26:00,Completed,BNPL (Klarna/Affirm),Web,0.0,4.2,37.8
ORD-009876,CUST-01297,2026-05-22 14:18:00,Completed,BNPL (Klarna/Affirm),Web,9.99,48.5,976.46
ORD-009877,CUST-01297,2026-05-26 21:01:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,8.25,156.72
ORD-009878,CUST-01297,2026-08-13 13:21:00,Completed,Apple Pay,Affiliate,0.0,0.0,449.99
ORD-009879,CUST-01297,2026-08-30 01:41:00,Completed,Credit Card,Web,0.0,4.5,85.49
ORD-009880,CUST-01298,2026-02-21 18:00:00,Completed,Apple Pay,Mobile App,4.99,5.75,114.24
ORD-009881,CUST-01298,2026-05-24 01:34:00,Completed,Credit Card,Affiliate,14.99,3.25,76.73
ORD-009882,CUST-01298,2026-08-06 04:24:00,Completed,Apple Pay,Web,4.99,1.5,483.45
ORD-009883,CUST-01299,2024-01-06 07:50:00,Completed,Credit Card,Affiliate,4.99,37.2,1409.77
ORD-009884,CUST-01299,2024-06-25 03:53:00,Completed,Apple Pay,Mobile App,0.0,17.2,114.8
ORD-009885,CUST-01299,2025-07-10 09:22:00,Returned,Apple Pay,Web,4.99,90.0,910.96
ORD-009886,CUST-01299,2026-03-05 11:45:00,Completed,Credit Card,Affiliate,4.99,0.0,284.98
ORD-009887,CUST-01299,2026-05-27 10:03:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,149.99
ORD-009888,CUST-01300,2026-02-02 18:39:00,Completed,Apple Pay,Web,0.0,101.5,1813.48
ORD-009889,CUST-01300,2026-04-16 14:08:00,Completed,PayPal,Mobile App,9.99,11.0,108.97
ORD-009890,CUST-01300,2026-04-25 20:16:00,Completed,Credit Card,Web,0.0,0.0,39.99
ORD-009891,CUST-01300,2026-08-08 23:15:00,Returned,BNPL (Klarna/Affirm),Mobile App,9.99,90.0,999.96
ORD-009892,CUST-01301,2026-03-04 15:43:00,Completed,PayPal,Mobile App,0.0,186.5,1143.47
ORD-009893,CUST-01301,2026-07-29 07:13:00,Completed,PayPal,Mobile App,0.0,7.5,142.49
ORD-009894,CUST-01301,2026-08-11 15:26:00,Completed,BNPL (Klarna/Affirm),Mobile App,14.99,2.6,96.39
ORD-009895,CUST-01301,2026-08-12 03:25:00,Completed,PayPal,Mobile App,0.0,45.0,554.98
ORD-009896,CUST-01302,2024-05-19 23:01:00,Completed,PayPal,Mobile App,9.99,8.25,166.71
ORD-009897,CUST-01302,2024-09-22 06:47:00,Completed,Apple Pay,Affiliate,0.0,14.0,162.95
ORD-009898,CUST-01302,2024-12-15 23:50:00,Completed,Credit Card,Web,0.0,5.5,49.49
ORD-009899,CUST-01302,2026-08-14 23:57:00,Completed,Apple Pay,Web,4.99,38.75,261.21
ORD-009900,CUST-01303,2025-01-05 21:57:00,Completed,Apple Pay,Web,0.0,5.8,52.2
ORD-009901,CUST-01303,2025-09-03 01:48:00,Completed,Credit Card,Web,14.99,10.0,514.97
ORD-009902,CUST-01303,2026-01-02 21:53:00,Completed,BNPL (Klarna/Affirm),Web,14.99,6.0,277.98
ORD-009903,CUST-01303,2026-05-25 03:08:00,Completed,Apple Pay,Web,0.0,106.5,903.48
ORD-009904,CUST-01304,2024-05-02 11:49:00,Completed,Apple Pay,Affiliate,4.99,82.5,672.47
ORD-009905,CUST-01304,2024-10-21 15:18:00,Completed,Apple Pay,Affiliate,0.0,22.0,198.0
ORD-009906,CUST-01304,2025-04-30 22:18:00,Completed,Credit Card,Mobile App,9.99,5.75,1219.23
ORD-009907,CUST-01304,2026-02-04 18:16:00,Completed,Apple Pay,Mobile App,4.99,12.0,72.98
ORD-009908,CUST-01305,2023-02-11 04:16:00,Completed,Credit Card,Affiliate,0.0,0.0,64.99
ORD-009909,CUST-01305,2024-03-27 11:14:00,Completed,Apple Pay,Web,0.0,10.5,199.47
ORD-009910,CUST-01305,2024-09-18 22:52:00,Shipped,Apple Pay,Web,0.0,0.0,109.99
ORD-009911,CUST-01305,2025-03-11 01:06:00,Completed,Apple Pay,Affiliate,14.99,3.0,71.97
ORD-009912,CUST-01306,2023-07-03 09:18:00,Completed,PayPal,Mobile App,14.99,170.0,1594.97
ORD-009913,CUST-01306,2024-04-09 03:01:00,Completed,Credit Card,Web,0.0,12.0,697.98
ORD-009914,CUST-01306,2024-07-27 14:17:00,Completed,Credit Card,Affiliate,0.0,0.0,39.99
ORD-009915,CUST-01306,2025-02-26 21:43:00,Completed,BNPL (Klarna/Affirm),Web,0.0,165.0,934.99
ORD-009916,CUST-01307,2022-12-16 22:41:00,Shipped,PayPal,Affiliate,0.0,0.0,54.99
ORD-009917,CUST-01307,2025-01-24 03:54:00,Completed,PayPal,Affiliate,0.0,25.5,144.49
ORD-009918,CUST-01308,2025-05-13 01:07:00,Completed,Credit Card,Mobile App,0.0,61.0,1243.97
ORD-009919,CUST-01308,2025-08-24 14:05:00,Cancelled,Apple Pay,Web,9.99,36.0,1003.95
ORD-009920,CUST-01308,2026-02-24 08:19:00,Completed,PayPal,Mobile App,9.99,32.0,297.97
